"setpoint_db","freq_hz:measured_gain_db"
-54.500000,855026092.529297:-1.779756;865019531.250000:-1.224468;875012969.970703:-0.954646;885006408.691406:-0.829655;894999847.412109:-0.773935;904993286.132812:-0.758774;914986724.853516:-0.765445;924980163.574219:-0.774942;934973602.294922:-0.773431;944967041.015625:-0.758744;954960479.736328:-0.738991;964953918.457031:-0.725356;974947357.177734:-0.727903;984940795.898438:-0.755929;994934234.619141:-0.821179;1004927673.339844:-0.936808;1014921112.060547:-1.109702;1024914550.781250:-1.327895;1034907989.501953:-1.580664;1044901428.222656:-1.845291;1054894866.943359:-2.122873;1064888305.664062:-2.350543;1074881744.384766:-2.383258;1084875183.105469:-2.154758;1094868621.826172:-1.805575;1104862060.546875:-1.536545;1114855499.267578:-1.428210;1124848937.988281:-1.446343;1134842376.708984:-1.543149;1144835815.429688:-1.658275;1154829254.150391:-1.759919;1164822692.871094:-1.826281;1174816131.591797:-1.849320;1184809570.312500:-1.837389;1194803009.033203:-1.811401;1204796447.753906:-1.795769;1214789886.474609:-1.807872;1224783325.195312:-1.852763;1234776763.916016:-1.950556;1244770202.636719:-2.118328;1254763641.357422:-2.388424;1264757080.078125:-2.704933;1274750518.798828:-2.900054;1284743957.519531:-2.860528;1294737396.240234:-2.669080;1304730834.960938:-2.477310;1314724273.681641:-2.344653;1324717712.402344:-2.257855;1334711151.123047:-2.225562;1344704589.843750:-2.251219;1354698028.564453:-2.345433;1364691467.285156:-2.495410;1374684906.005859:-2.671684;1384678344.726562:-2.842789;1394671783.447266:-2.990065;1404665222.167969:-3.118749;1414658660.888672:-3.256743;1424652099.609375:-3.434565;1434645538.330078:-3.685494;1444638977.050781:-4.012417;1454632415.771484:-4.412709;1464625854.492188:-4.797022;1474619293.212891:-4.990113;1484612731.933594:-4.904260;1494606170.654297:-4.660644;1504599609.375000:-4.434769;1514593048.095703:-4.286958;1524586486.816406:-4.190783;1534579925.537109:-4.136293;1544573364.257812:-4.108730;1554566802.978516:-4.106829;1564560241.699219:-4.120652;1574553680.419922:-4.140618;1584547119.140625:-4.165539;1594540557.861328:-4.204783;1604533996.582031:-4.284534;1614527435.302734:-4.471820
-54.000000,855026092.529297:-1.299619;865019531.250000:-0.745591;875012969.970703:-0.476688;885006408.691406:-0.351996;894999847.412109:-0.295697;904993286.132812:-0.279453;914986724.853516:-0.285220;924980163.574219:-0.294004;934973602.294922:-0.291523;944967041.015625:-0.275798;954960479.736328:-0.256074;964953918.457031:-0.244263;974947357.177734:-0.249663;984940795.898438:-0.280182;994934234.619141:-0.346505;1004927673.339844:-0.461273;1014921112.060547:-0.631702;1024914550.781250:-0.847311;1034907989.501953:-1.078253;1044901428.222656:-1.281361;1054894866.943359:-1.420483;1064888305.664062:-1.469179;1074881744.384766:-1.414071;1084875183.105469:-1.272260;1094868621.826172:-1.101087;1104862060.546875:-0.970099;1114855499.267578:-0.922543;1124848937.988281:-0.960142;1134842376.708984:-1.056002;1144835815.429688:-1.170800;1154829254.150391:-1.272173;1164822692.871094:-1.337711;1174816131.591797:-1.359525;1184809570.312500:-1.346219;1194803009.033203:-1.319086;1204796447.753906:-1.302645;1214789886.474609:-1.313591;1224783325.195312:-1.356616;1234776763.916016:-1.431713;1244770202.636719:-1.536361;1254763641.357422:-1.666785;1264757080.078125:-1.803972;1274750518.798828:-1.912252;1284743957.519531:-1.961906;1294737396.240234:-1.951795;1304730834.960938:-1.900906;1314724273.681641:-1.831020;1324717712.402344:-1.764831;1334711151.123047:-1.731425;1344704589.843750:-1.755285;1354698028.564453:-1.847465;1364691467.285156:-1.995986;1374684906.005859:-2.171954;1384678344.726562:-2.343917;1394671783.447266:-2.492216;1404665222.167969:-2.621300;1414658660.888672:-2.759305;1424652099.609375:-2.937775;1434645538.330078:-3.169368;1444638977.050781:-3.435472;1454632415.771484:-3.696663;1464625854.492188:-3.901444;1474619293.212891:-4.007217;1484612731.933594:-4.009952;1494606170.654297:-3.947123;1504599609.375000:-3.862046;1514593048.095703:-3.777463;1524586486.816406:-3.703062;1534579925.537109:-3.649640;1544573364.257812:-3.623480;1554566802.978516:-3.623368;1564560241.699219:-3.639273;1574553680.419922:-3.661700;1584547119.140625:-3.689532;1594540557.861328:-3.731450;1604533996.582031:-3.812753;1614527435.302734:-4.000901
-53.500000,855026092.529297:-0.783655;865019531.250000:-0.229238;875012969.970703:0.038338;885006408.691406:0.160169;894999847.412109:0.212681;904993286.132812:0.225859;914986724.853516:0.218426;924980163.574219:0.208074;934973602.294922:0.207933;944967041.015625:0.220906;954960479.736328:0.239560;964953918.457031:0.252611;974947357.177734:0.249571;984940795.898438:0.221062;994934234.619141:0.155707;1004927673.339844:0.040854;1014921112.060547:-0.131004;1024914550.781250:-0.349259;1034907989.501953:-0.585234;1044901428.222656:-0.796885;1054894866.943359:-0.952107;1064888305.664062:-1.021146;1074881744.384766:-0.976373;1084875183.105469:-0.825191;1094868621.826172:-0.633911;1104862060.546875:-0.486680;1114855499.267578:-0.431182;1124848937.988281:-0.465499;1134842376.708984:-0.560570;1144835815.429688:-0.674687;1154829254.150391:-0.775347;1164822692.871094:-0.840006;1174816131.591797:-0.860563;1184809570.312500:-0.846307;1194803009.033203:-0.819023;1204796447.753906:-0.802980;1214789886.474609:-0.814733;1224783325.195312:-0.859155;1234776763.916016:-0.938466;1244770202.636719:-1.051936;1254763641.357422:-1.199527;1264757080.078125:-1.357405;1274750518.798828:-1.474030;1284743957.519531:-1.510719;1294737396.240234:-1.477584;1304730834.960938:-1.409702;1314724273.681641:-1.332769;1324717712.402344:-1.264668;1334711151.123047:-1.232232;1344704589.843750:-1.257653;1354698028.564453:-1.351294;1364691467.285156:-1.499797;1374684906.005859:-1.673797;1384678344.726562:-1.842790;1394671783.447266:-1.988751;1404665222.167969:-2.116967;1414658660.888672:-2.255005;1424652099.609375:-2.433217;1434645538.330078:-2.666460;1444638977.050781:-2.939607;1454632415.771484:-3.218464;1464625854.492188:-3.446682;1474619293.212891:-3.564778;1484612731.933594:-3.557699;1494606170.654297:-3.472739;1504599609.375000:-3.369826;1514593048.095703:-3.277274;1524586486.816406:-3.200735;1534579925.537109:-3.147876;1544573364.257812:-3.121723;1554566802.978516:-3.121073;1564560241.699219:-3.136615;1574553680.419922:-3.159051;1584547119.140625:-3.186413;1594540557.861328:-3.227050;1604533996.582031:-3.306887;1614527435.302734:-3.493449
-53.000000,855026092.529297:-0.363586;865019531.250000:0.171220;875012969.970703:0.462777;885006408.691406:0.646233;894999847.412109:0.779458;904993286.132812:0.867085;914986724.853516:0.905559;924980163.574219:0.900182;934973602.294922:0.862791;944967041.015625:0.804212;954960479.736328:0.732323;964953918.457031:0.655989;974947357.177734:0.586058;984940795.898438:0.530035;994934234.619141:0.483624;1004927673.339844:0.429047;1014921112.060547:0.342819;1024914550.781250:0.212990;1034907989.501953:0.038650;1044901428.222656:-0.159330;1054894866.943359:-0.365200;1064888305.664062:-0.528172;1074881744.384766:-0.559250;1084875183.105469:-0.425137;1094868621.826172:-0.217220;1104862060.546875:-0.059713;1114855499.267578:0.001128;1124848937.988281:-0.006650;1134842376.708984:-0.048118;1144835815.429688:-0.091332;1154829254.150391:-0.129842;1164822692.871094:-0.163837;1174816131.591797:-0.194309;1184809570.312500:-0.222837;1194803009.033203:-0.252563;1204796447.753906:-0.287111;1214789886.474609:-0.327922;1224783325.195312:-0.375417;1234776763.916016:-0.445904;1244770202.636719:-0.557878;1254763641.357422:-0.737270;1264757080.078125:-0.954782;1274750518.798828:-1.111024;1284743957.519531:-1.131761;1294737396.240234:-1.052301;1304730834.960938:-0.951785;1314724273.681641:-0.865692;1324717712.402344:-0.796191;1334711151.123047:-0.762089;1344704589.843750:-0.778764;1354698028.564453:-0.860843;1364691467.285156:-1.002117;1374684906.005859:-1.178652;1384678344.726562:-1.359965;1394671783.447266:-1.525344;1404665222.167969:-1.678580;1414658660.888672:-1.845688;1424652099.609375:-2.052087;1434645538.330078:-2.312742;1444638977.050781:-2.614334;1454632415.771484:-2.935208;1464625854.492188:-3.207059;1474619293.212891:-3.323260;1484612731.933594:-3.241717;1494606170.654297:-3.048710;1504599609.375000:-2.862357;1514593048.095703:-2.730938;1524586486.816406:-2.647748;1534579925.537109:-2.609458;1544573364.257812:-2.605246;1554566802.978516:-2.627058;1564560241.699219:-2.660020;1574553680.419922:-2.692721;1584547119.140625:-2.725029;1594540557.861328:-2.766670;1604533996.582031:-2.841988;1614527435.302734:-3.017772
-52.500000,855026092.529297:0.151295;865019531.250000:0.685829;875012969.970703:0.977073;885006408.691406:1.160122;894999847.412109:1.292625;904993286.132812:1.379100;914986724.853516:1.416149;924980163.574219:1.409453;934973602.294922:1.371216;944967041.015625:1.311929;954960479.736328:1.238951;964953918.457031:1.161199;974947357.177734:1.089965;984940795.898438:1.032825;994934234.619141:0.985730;1004927673.339844:0.931311;1014921112.060547:0.845981;1024914550.781250:0.703216;1034907989.501953:0.500970;1044901428.222656:0.248194;1054894866.943359:0.009556;1064888305.664062:-0.097541;1074881744.384766:-0.012260;1084875183.105469:0.187279;1094868621.826172:0.373356;1104862060.546875:0.481943;1114855499.267578:0.515878;1124848937.988281:0.494159;1134842376.708984:0.452832;1144835815.429688:0.410535;1154829254.150391:0.373674;1164822692.871094:0.341794;1174816131.591797:0.313135;1184809570.312500:0.285050;1194803009.033203:0.254346;1204796447.753906:0.218328;1214789886.474609:0.176202;1224783325.195312:0.113883;1234776763.916016:0.014736;1244770202.636719:-0.150826;1254763641.357422:-0.361060;1264757080.078125:-0.522165;1274750518.798828:-0.563180;1284743957.519531:-0.519282;1294737396.240234:-0.460980;1304730834.960938:-0.407850;1314724273.681641:-0.347136;1324717712.402344:-0.290120;1334711151.123047:-0.254938;1344704589.843750:-0.270603;1354698028.564453:-0.352187;1364691467.285156:-0.493503;1374684906.005859:-0.670537;1384678344.726562:-0.852851;1394671783.447266:-1.019410;1404665222.167969:-1.173445;1414658660.888672:-1.340969;1424652099.609375:-1.561544;1434645538.330078:-1.850894;1444638977.050781:-2.206569;1454632415.771484:-2.559622;1464625854.492188:-2.777844;1474619293.212891:-2.782028;1484612731.933594:-2.637357;1494606170.654297:-2.465069;1504599609.375000:-2.325006;1514593048.095703:-2.218030;1524586486.816406:-2.146693;1534579925.537109:-2.107491;1544573364.257812:-2.102860;1554566802.978516:-2.124276;1564560241.699219:-2.156306;1574553680.419922:-2.187535;1584547119.140625:-2.218069;1594540557.861328:-2.258058;1604533996.582031:-2.332336;1614527435.302734:-2.507832
-52.000000,855026092.529297:0.632483;865019531.250000:1.166734;875012969.970703:1.457693;885006408.691406:1.640512;894999847.412109:1.772934;904993286.132812:1.859760;914986724.853516:1.897718;924980163.574219:1.892126;934973602.294922:1.854486;944967041.015625:1.795182;954960479.736328:1.721861;964953918.457031:1.643494;974947357.177734:1.571534;984940795.898438:1.514172;994934234.619141:1.467350;1004927673.339844:1.412826;1014921112.060547:1.326675;1024914550.781250:1.169084;1034907989.501953:0.925053;1044901428.222656:0.579645;1054894866.943359:0.222074;1064888305.664062:0.057403;1074881744.384766:0.202105;1084875183.105469:0.522638;1094868621.826172:0.803294;1104862060.546875:0.954752;1114855499.267578:1.003727;1124848937.988281:0.982955;1134842376.708984:0.942610;1144835815.429688:0.901178;1154829254.150391:0.864824;1164822692.871094:0.833174;1174816131.591797:0.804696;1184809570.312500:0.777027;1194803009.033203:0.747160;1204796447.753906:0.712348;1214789886.474609:0.671462;1224783325.195312:0.596219;1234776763.916016:0.456588;1244770202.636719:0.199257;1254763641.357422:-0.129185;1264757080.078125:-0.347698;1274750518.798828:-0.330244;1284743957.519531:-0.167448;1294737396.240234:-0.016981;1304730834.960938:0.077224;1314724273.681641:0.151719;1324717712.402344:0.208817;1334711151.123047:0.244793;1344704589.843750:0.230797;1354698028.564453:0.151225;1364691467.285156:0.011313;1374684906.005859:-0.165219;1384678344.726562:-0.347736;1394671783.447266:-0.515247;1404665222.167969:-0.671082;1414658660.888672:-0.840762;1424652099.609375:-1.076826;1434645538.330078:-1.408473;1444638977.050781:-1.857725;1454632415.771484:-2.331146;1464625854.492188:-2.608967;1474619293.212891:-2.556652;1484612731.933594:-2.294581;1494606170.654297:-2.030988;1504599609.375000:-1.850119;1514593048.095703:-1.729188;1524586486.816406:-1.657450;1534579925.537109:-1.617515;1544573364.257812:-1.612117;1554566802.978516:-1.633709;1564560241.699219:-1.667675;1574553680.419922:-1.702234;1584547119.140625:-1.736307;1594540557.861328:-1.779120;1604533996.582031:-1.855375;1614527435.302734:-2.032214
-51.500000,855026092.529297:1.144309;865019531.250000:1.678404;875012969.970703:1.969093;885006408.691406:2.151667;894999847.412109:2.283873;904993286.132812:2.370345;914986724.853516:2.407083;924980163.574219:2.399361;934973602.294922:2.359558;944967041.015625:2.298986;954960479.736328:2.225262;964953918.457031:2.146780;974947357.177734:2.074386;984940795.898438:2.016316;994934234.619141:1.969303;1004927673.339844:1.915756;1014921112.060547:1.830897;1024914550.781250:1.678898;1034907989.501953:1.449777;1044901428.222656:1.138844;1054894866.943359:0.826830;1064888305.664062:0.684632;1074881744.384766:0.806374;1084875183.105469:1.079666;1094868621.826172:1.323323;1104862060.546875:1.458479;1114855499.267578:1.502897;1124848937.988281:1.483777;1134842376.708984:1.445129;1144835815.429688:1.404824;1154829254.150391:1.369143;1164822692.871094:1.337931;1174816131.591797:1.309644;1184809570.312500:1.281880;1194803009.033203:1.251705;1204796447.753906:1.216897;1214789886.474609:1.177037;1224783325.195312:1.108634;1234776763.916016:0.985278;1244770202.636719:0.761312;1254763641.357422:0.474778;1264757080.078125:0.276342;1274750518.798828:0.272567;1284743957.519531:0.392712;1294737396.240234:0.510389;1304730834.960938:0.590493;1314724273.681641:0.660945;1324717712.402344:0.718577;1334711151.123047:0.754094;1344704589.843750:0.738832;1354698028.564453:0.657949;1364691467.285156:0.517381;1374684906.005859:0.340904;1384678344.726562:0.158848;1394671783.447266:-0.008167;1404665222.167969:-0.163583;1414658660.888672:-0.332867;1424652099.609375:-0.564311;1434645538.330078:-0.882747;1444638977.050781:-1.301989;1454632415.771484:-1.736240;1464625854.492188:-1.994188;1474619293.212891:-1.959549;1484612731.933594:-1.735288;1494606170.654297:-1.501778;1504599609.375000:-1.335201;1514593048.095703:-1.220121;1524586486.816406:-1.149869;1534579925.537109:-1.111384;1544573364.257812:-1.107049;1554566802.978516:-1.128789;1564560241.699219:-1.161741;1574553680.419922:-1.194266;1584547119.140625:-1.225869;1594540557.861328:-1.266315;1604533996.582031:-1.340597;1614527435.302734:-1.516348
-51.000000,855026092.529297:1.627652;865019531.250000:2.161906;875012969.970703:2.452991;885006408.691406:2.636232;894999847.412109:2.769385;904993286.132812:2.857125;914986724.853516:2.895446;924980163.574219:2.888881;934973602.294922:2.848991;944967041.015625:2.787000;954960479.736328:2.711640;964953918.457031:2.632574;974947357.177734:2.561172;984940795.898438:2.504863;994934234.619141:2.458886;1004927673.339844:2.404829;1014921112.060547:2.318637;1024914550.781250:2.188384;1034907989.501953:2.012625;1044901428.222656:1.811387;1054894866.943359:1.598982;1064888305.664062:1.427927;1074881744.384766:1.392781;1084875183.105469:1.529899;1094868621.826172:1.744141;1104862060.546875:1.906083;1114855499.267578:1.968520;1124848937.988281:1.961171;1134842376.708984:1.919878;1144835815.429688:1.877622;1154829254.150391:1.841469;1164822692.871094:1.811402;1174816131.591797:1.785222;1184809570.312500:1.759351;1194803009.033203:1.730071;1204796447.753906:1.694862;1214789886.474609:1.653414;1224783325.195312:1.605189;1234776763.916016:1.532693;1244770202.636719:1.416868;1254763641.357422:1.231056;1264757080.078125:1.006562;1274750518.798828:0.847882;1284743957.519531:0.831840;1294737396.240234:0.919011;1304730834.960938:1.024971;1314724273.681641:1.113375;1324717712.402344:1.184030;1334711151.123047:1.218651;1344704589.843750:1.202138;1354698028.564453:1.119465;1364691467.285156:0.976782;1374684906.005859:0.798344;1384678344.726562:0.614987;1394671783.447266:0.447765;1404665222.167969:0.293149;1414658660.888672:0.124564;1424652099.609375:-0.084427;1434645538.330078:-0.350326;1444638977.050781:-0.659783;1454632415.771484:-0.990734;1464625854.492188:-1.272528;1474619293.212891:-1.393946;1484612731.933594:-1.310681;1494606170.654297:-1.112824;1504599609.375000:-0.923121;1514593048.095703:-0.790559;1524586486.816406:-0.706712;1534579925.537109:-0.668115;1544573364.257812:-0.663571;1554566802.978516:-0.684764;1564560241.699219:-0.716810;1574553680.419922:-0.748668;1584547119.140625:-0.780240;1594540557.861328:-0.821072;1604533996.582031:-0.895655;1614527435.302734:-1.071314
-50.500000,855026092.529297:2.137057;865019531.250000:2.671225;875012969.970703:2.962334;885006408.691406:3.145213;894999847.412109:3.277285;904993286.132812:3.363070;914986724.853516:3.398998;924980163.574219:3.390876;934973602.294922:3.351383;944967041.015625:3.291574;954960479.736328:3.218414;964953918.457031:3.139852;974947357.177734:3.066835;984940795.898438:3.007923;994934234.619141:2.959784;1004927673.339844:2.904663;1014921112.060547:2.818289;1024914550.781250:2.688265;1034907989.501953:2.502644;1044901428.222656:2.271236;1054894866.943359:1.991199;1064888305.664062:1.733707;1074881744.384766:1.657230;1084875183.105469:1.838082;1094868621.826172:2.140230;1104862060.546875:2.369970;1114855499.267578:2.461845;1124848937.988281:2.463595;1134842376.708984:2.421687;1144835815.429688:2.379470;1154829254.150391:2.344000;1164822692.871094:2.315437;1174816131.591797:2.291514;1184809570.312500:2.268043;1194803009.033203:2.240020;1204796447.753906:2.204294;1214789886.474609:2.161074;1224783325.195312:2.111320;1234776763.916016:2.028512;1244770202.636719:1.883572;1254763641.357422:1.631674;1264757080.078125:1.321465;1274750518.798828:1.120663;1284743957.519531:1.146416;1294737396.240234:1.319527;1304730834.960938:1.492454;1314724273.681641:1.610822;1324717712.402344:1.691523;1334711151.123047:1.726092;1344704589.843750:1.709226;1354698028.564453:1.625698;1364691467.285156:1.481813;1374684906.005859:1.302197;1384678344.726562:1.118011;1394671783.447266:0.950161;1404665222.167969:0.794869;1414658660.888672:0.625872;1424652099.609375:0.417187;1434645538.330078:0.142736;1444638977.050781:-0.194391;1454632415.771484:-0.590460;1464625854.492188:-0.957711;1474619293.212891:-1.121764;1484612731.933594:-0.997746;1494606170.654297:-0.714756;1504599609.375000:-0.458026;1514593048.095703:-0.294735;1524586486.816406:-0.200193;1534579925.537109:-0.161466;1544573364.257812:-0.157027;1554566802.978516:-0.178100;1564560241.699219:-0.209374;1574553680.419922:-0.240176;1584547119.140625:-0.271216;1594540557.861328:-0.312386;1604533996.582031:-0.387778;1614527435.302734:-0.564124
-50.000000,855026092.529297:2.617587;865019531.250000:3.151178;875012969.970703:3.441332;885006408.691406:3.623691;894999847.412109:3.756234;904993286.132812:3.843510;914986724.853516:3.881176;924980163.574219:3.873788;934973602.294922:3.833377;944967041.015625:3.771703;954960479.736328:3.697109;964953918.457031:3.618459;974947357.177734:3.546203;984940795.898438:3.487627;994934234.619141:3.438935;1004927673.339844:3.382987;1014921112.060547:3.296060;1024914550.781250:3.165620;1034907989.501953:2.993851;1044901428.222656:2.805231;1054894866.943359:2.622723;1064888305.664062:2.491312;1074881744.384766:2.476429;1084875183.105469:2.596091;1094868621.826172:2.773695;1104862060.546875:2.908195;1114855499.267578:2.959480;1124848937.988281:2.949215;1134842376.708984:2.909060;1144835815.429688:2.867678;1154829254.150391:2.832468;1164822692.871094:2.803739;1174816131.591797:2.778965;1184809570.312500:2.754220;1194803009.033203:2.725934;1204796447.753906:2.691713;1214789886.474609:2.650920;1224783325.195312:2.603343;1234776763.916016:2.536707;1244770202.636719:2.436074;1254763641.357422:2.281451;1264757080.078125:2.095400;1274750518.798828:1.954529;1284743957.519531:1.918475;1294737396.240234:1.966107;1304730834.960938:2.041360;1314724273.681641:2.115946;1324717712.402344:2.181976;1334711151.123047:2.217169;1344704589.843750:2.201871;1354698028.564453:2.120788;1364691467.285156:1.979486;1374684906.005859:1.801761;1384678344.726562:1.618179;1394671783.447266:1.450023;1404665222.167969:1.294143;1414658660.888672:1.124513;1424652099.609375:0.915065;1434645538.330078:0.653850;1444638977.050781:0.357958;1454632415.771484:0.056393;1464625854.492188:-0.188355;1474619293.212891:-0.293016;1484612731.933594:-0.230521;1494606170.654297:-0.072311;1504599609.375000:0.087265;1514593048.095703:0.206762;1524586486.816406:0.286284;1534579925.537109:0.324763;1544573364.257812:0.329082;1554566802.978516:0.307528;1564560241.699219:0.275092;1574553680.419922:0.242998;1584547119.140625:0.211077;1594540557.861328:0.169360;1604533996.582031:0.093064;1614527435.302734:-0.084731
-49.500000,855026092.529297:3.128700;865019531.250000:3.662032;875012969.970703:3.951819;885006408.691406:4.133633;894999847.412109:4.265336;904993286.132812:4.351335;914986724.853516:4.387323;924980163.574219:4.378093;934973602.294922:4.336188;944967041.015625:4.273378;954960479.736328:4.197444;964953918.457031:4.117011;974947357.177734:4.043596;984940795.898438:3.985732;994934234.619141:3.939301;1004927673.339844:3.885516;1014921112.060547:3.799240;1024914550.781250:3.642127;1034907989.501953:3.401884;1044901428.222656:3.069319;1054894866.943359:2.730719;1064888305.664062:2.576119;1074881744.384766:2.711557;1084875183.105469:3.012340;1094868621.826172:3.277485;1104862060.546875:3.422102;1114855499.267578:3.469069;1124848937.988281:3.448836;1134842376.708984:3.408810;1144835815.429688:3.367809;1154829254.150391:3.333432;1164822692.871094:3.306037;1174816131.591797:3.282590;1184809570.312500:3.258567;1194803009.033203:3.230075;1204796447.753906:3.194973;1214789886.474609:3.153864;1224783325.195312:3.081773;1234776763.916016:2.950116;1244770202.636719:2.707401;1254763641.357422:2.395783;1264757080.078125:2.184393;1274750518.798828:2.192156;1284743957.519531:2.336660;1294737396.240234:2.472684;1304730834.960938:2.560042;1314724273.681641:2.632315;1324717712.402344:2.689342;1334711151.123047:2.724452;1344704589.843750:2.708872;1354698028.564453:2.627443;1364691467.285156:2.485769;1374684906.005859:2.307648;1384678344.726562:2.124217;1394671783.447266:1.956725;1404665222.167969:1.801407;1414658660.888672:1.632074;1424652099.609375:1.397107;1434645538.330078:1.068333;1444638977.050781:0.626446;1454632415.771484:0.163287;1464625854.492188:-0.109683;1474619293.212891:-0.064588;1484612731.933594:0.182649;1494606170.654297:0.432977;1504599609.375000:0.606171;1514593048.095703:0.723313;1524586486.816406:0.793550;1534579925.537109:0.832502;1544573364.257812:0.837665;1554566802.978516:0.817068;1564560241.699219:0.785685;1574553680.419922:0.754417;1584547119.140625:0.722805;1594540557.861328:0.680783;1604533996.582031:0.604067;1614527435.302734:0.426080
-49.000000,855026092.529297:3.671123;865019531.250000:4.206558;875012969.970703:4.498363;885006408.691406:4.681511;894999847.412109:4.813431;904993286.132812:4.899174;914986724.853516:4.935424;924980163.574219:4.927173;934973602.294922:4.886277;944967041.015625:4.824050;954960479.736328:4.749007;964953918.457031:4.670342;974947357.177734:4.598912;984940795.898438:4.542060;994934234.619141:4.495508;1004927673.339844:4.441538;1014921112.060547:4.355895;1024914550.781250:4.208912;1034907989.501953:3.996535;1044901428.222656:3.724234;1054894866.943359:3.461933;1064888305.664062:3.343533;1074881744.384766:3.439868;1084875183.105469:3.661895;1094868621.826172:3.865314;1104862060.546875:3.981740;1114855499.267578:4.018608;1124848937.988281:3.997552;1134842376.708984:3.957819;1144835815.429688:3.918285;1154829254.150391:3.885551;1164822692.871094:3.859651;1174816131.591797:3.837835;1184809570.312500:3.815000;1194803009.033203:3.786484;1204796447.753906:3.750541;1214789886.474609:3.708349;1224783325.195312:3.643966;1234776763.916016:3.537929;1244770202.636719:3.354886;1254763641.357422:3.121198;1264757080.078125:2.948852;1274750518.798828:2.920493;1284743957.519531:2.989309;1294737396.240234:3.066294;1304730834.960938:3.127095;1314724273.681641:3.190246;1324717712.402344:3.247572;1334711151.123047:3.283222;1344704589.843750:3.267340;1354698028.564453:3.184622;1364691467.285156:3.041209;1374684906.005859:2.861585;1384678344.726562:2.676804;1394671783.447266:2.507833;1404665222.167969:2.351178;1414658660.888672:2.181091;1424652099.609375:1.954955;1434645538.330078:1.652731;1444638977.050781:1.270013;1454632415.771484:0.882468;1464625854.492188:0.645213;1474619293.212891:0.651861;1484612731.933594:0.823645;1494606170.654297:1.017373;1504599609.375000:1.166192;1514593048.095703:1.274770;1524586486.816406:1.345003;1534579925.537109:1.384924;1544573364.257812:1.391696;1554566802.978516:1.372665;1564560241.699219:1.342326;1574553680.419922:1.311641;1584547119.140625:1.280814;1594540557.861328:1.240410;1604533996.582031:1.165784;1614527435.302734:0.989862
-48.500000,855026092.529297:4.178981;865019531.250000:4.713894;875012969.970703:5.004907;885006408.691406:5.187236;894999847.412109:5.318651;904993286.132812:5.403782;914986724.853516:5.438870;924980163.574219:5.429293;934973602.294922:5.387684;944967041.015625:5.325719;954960479.736328:5.251242;964953918.457031:5.172637;974947357.177734:5.100662;984940795.898438:5.043109;994934234.619141:4.995849;1004927673.339844:4.940877;1014921112.060547:4.854263;1024914550.781250:4.693748;1034907989.501953:4.442177;1044901428.222656:4.081263;1054894866.943359:3.704326;1064888305.664062:3.529662;1074881744.384766:3.681863;1084875183.105469:4.018555;1094868621.826172:4.310573;1104862060.546875:4.465628;1114855499.267578:4.514971;1124848937.988281:4.493767;1134842376.708984:4.454381;1144835815.429688:4.415375;1154829254.150391:4.383496;1164822692.871094:4.358774;1174816131.591797:4.338178;1184809570.312500:4.316460;1194803009.033203:4.289029;1204796447.753906:4.254290;1214789886.474609:4.213452;1224783325.195312:4.136484;1234776763.916016:3.989959;1244770202.636719:3.715148;1254763641.357422:3.363232;1264757080.078125:3.132533;1274750518.798828:3.160389;1284743957.519531:3.346439;1294737396.240234:3.515754;1304730834.960938:3.618274;1314724273.681641:3.694956;1324717712.402344:3.751324;1334711151.123047:3.786181;1344704589.843750:3.769974;1354698028.564453:3.686876;1364691467.285156:3.542974;1374684906.005859:3.363127;1384678344.726562:3.178941;1394671783.447266:3.011500;1404665222.167969:2.856699;1414658660.888672:2.687826;1424652099.609375:2.448200;1434645538.330078:2.105051;1444638977.050781:1.631114;1454632415.771484:1.126519;1464625854.492188:0.832298;1474619293.212891:0.895833;1484612731.933594:1.183376;1494606170.654297:1.466152;1504599609.375000:1.654342;1514593048.095703:1.776763;1524586486.816406:1.848111;1534579925.537109:1.888933;1544573364.257812:1.895823;1554566802.978516:1.876506;1564560241.699219:1.846428;1574553680.419922:1.816769;1584547119.140625:1.787038;1594540557.861328:1.747093;1604533996.582031:1.672126;1614527435.302734:1.495331
