"setpoint_db","freq_hz:measured_gain_db"
-44.500000,109863.281250:19.917604;10107421.875000:20.874610;20104980.468750:20.938045;30102539.062500:20.871971;40100097.656250:20.789772;50097656.250000:20.724258;60095214.843750:20.683413;70092773.437500:20.658027;80090332.031250:20.628315;90087890.625000:20.577389;100085449.218750:20.498814;110083007.812500:20.394081;120080566.406250:20.267106;130078125.000000:20.122835;140075683.593750:19.965188;150073242.187500:19.801571;160070800.781250:19.648006;170068359.375000:19.523870;180065917.968750:19.442430;190063476.562500:19.401624;200061035.156250:19.380118;210058593.750000:19.346990;220056152.343750:19.279066;230053710.937500:19.170443;240051269.531250:19.029282;250048828.125000:18.877496;260046386.718750:18.745329;270043945.312500:18.654423;280041503.906250:18.605038;290039062.500000:18.579268;300036621.093750:18.552220;310034179.687500:18.502841;320031738.281250:18.419432;330029296.875000:18.301060;340026855.468750:18.151918;350024414.062500:17.977273;360021972.656250:17.760032;370019531.250000:17.486286;380017089.843750:17.129035;390014648.437500:16.748809;400012207.031250:16.513681;410009765.625000:16.527155;420007324.218750:16.684703;430004882.812500:16.810714;440002441.406250:16.832897;450000000.000000:16.772210;459997558.593750:16.651280;469995117.187500:16.509333;479992675.781250:16.362171;489990234.375000:16.204437;499987792.968750:16.003366;509985351.562500:15.715378;519982910.156250:15.315468;529980468.750000:14.817859;539978027.343750:14.273156;549975585.937500:13.747472;559973144.531250:13.276235;569970703.125000:12.873005;579968261.718750:12.512434;589965820.312500:12.238100;599963378.906250:12.193413;609960937.500000:12.460596;619958496.093750:12.923503;629956054.687500:13.397065;639953613.281250:13.789742;649951171.875000:14.087957;659948730.468750:14.270185;669946289.062500:14.337107;679943847.656250:14.292246;689941406.250000:14.154086;699938964.843750:13.936464;709936523.437500:13.634514;719934082.031250:13.220597;729931640.625000:12.668499;739929199.218750:11.993915;749926757.812500:11.267767;759924316.406250:10.523062;769921875.000000:9.647048;779919433.593750:8.280809;789916992.187500:6.039366;799914550.781250:2.828879;809912109.375000:-1.140375
-44.000000,109863.281250:20.383109;10107421.875000:21.341540;20104980.468750:21.404598;30102539.062500:21.337689;40100097.656250:21.255698;50097656.250000:21.191622;60095214.843750:21.152587;70092773.437500:21.128789;80090332.031250:21.100265;90087890.625000:21.049305;100085449.218750:20.969209;110083007.812500:20.862868;120080566.406250:20.735677;130078125.000000:20.592689;140075683.593750:20.437033;150073242.187500:20.275119;160070800.781250:20.122085;170068359.375000:19.997608;180065917.968750:19.916345;190063476.562500:19.876973;200061035.156250:19.857621;210058593.750000:19.826459;220056152.343750:19.759432;230053710.937500:19.650367;240051269.531250:19.508249;250048828.125000:19.356517;260046386.718750:19.226087;270043945.312500:19.137537;280041503.906250:19.089388;290039062.500000:19.063728;300036621.093750:19.036908;310034179.687500:18.988418;320031738.281250:18.906301;330029296.875000:18.789853;340026855.468750:18.642937;350024414.062500:18.469917;360021972.656250:18.252471;370019531.250000:17.976302;380017089.843750:17.613058;390014648.437500:17.225047;400012207.031250:16.986050;410009765.625000:17.002794;420007324.218750:17.167372;430004882.812500:17.299594;440002441.406250:17.325861;450000000.000000:17.267875;459997558.593750:17.148385;469995117.187500:17.007454;479992675.781250:16.861057;489990234.375000:16.703712;499987792.968750:16.502763;509985351.562500:16.215043;519982910.156250:15.815633;529980468.750000:15.318051;539978027.343750:14.772395;549975585.937500:14.245278;559973144.531250:13.772033;569970703.125000:13.365555;579968261.718750:12.997892;589965820.312500:12.713796;599963378.906250:12.664088;609960937.500000:12.936246;619958496.093750:13.409536;629956054.687500:13.891116;639953613.281250:14.287133;649951171.875000:14.585974;659948730.468750:14.767299;669946289.062500:14.833080;679943847.656250:14.786897;689941406.250000:14.647120;699938964.843750:14.427420;709936523.437500:14.123378;719934082.031250:13.708005;729931640.625000:13.155090;739929199.218750:12.479721;749926757.812500:11.752422;759924316.406250:11.005621;769921875.000000:10.126152;779919433.593750:8.753591;789916992.187500:6.504484;799914550.781250:3.291267;809912109.375000:-0.671123
-43.500000,109863.281250:20.874720;10107421.875000:21.835208;20104980.468750:21.900550;30102539.062500:21.835430;40100097.656250:21.754344;50097656.250000:21.690293;60095214.843750:21.650771;70092773.437500:21.626709;80090332.031250:21.598678;90087890.625000:21.549451;100085449.218750:21.472283;110083007.812500:21.369034;120080566.406250:21.243752;130078125.000000:21.101165;140075683.593750:20.945154;150073242.187500:20.783048;160070800.781250:20.630373;170068359.375000:20.506712;180065917.968750:20.425984;190063476.562500:20.386359;200061035.156250:20.366341;210058593.750000:20.334980;220056152.343750:20.268614;230053710.937500:20.160764;240051269.531250:20.019904;250048828.125000:19.869268;260046386.718750:19.739829;270043945.312500:19.652143;280041503.906250:19.604520;290039062.500000:19.578801;300036621.093750:19.551677;310034179.687500:19.503526;320031738.281250:19.422883;330029296.875000:19.308366;340026855.468750:19.162971;350024414.062500:18.990796;360021972.656250:18.795576;370019531.250000:18.585010;380017089.843750:18.368280;390014648.437500:18.168152;400012207.031250:18.020975;410009765.625000:17.947605;420007324.218750:17.927196;430004882.812500:17.915694;440002441.406250:17.877931;450000000.000000:17.798732;459997558.593750:17.679655;469995117.187500:17.538951;479992675.781250:17.393009;489990234.375000:17.237326;499987792.968750:17.038851;509985351.562500:16.752933;519982910.156250:16.353765;529980468.750000:15.855570;539978027.343750:15.309525;549975585.937500:14.782059;559973144.531250:14.328975;569970703.125000:13.984437;579968261.718750:13.759558;589965820.312500:13.661666;599963378.906250:13.703723;609960937.500000:13.885554;619958496.093750:14.173175;629956054.687500:14.510796;639953613.281250:14.842805;649951171.875000:15.119910;659948730.468750:15.300266;669946289.062500:15.364034;679943847.656250:15.315555;689941406.250000:15.174435;699938964.843750:14.954553;709936523.437500:14.650967;719934082.031250:14.236090;729931640.625000:13.683010;739929199.218750:13.006630;749926757.812500:12.277996;759924316.406250:11.551618;769921875.000000:10.735637;779919433.593750:9.506801;789916992.187500:7.442354;799914550.781250:4.317314;809912109.375000:0.260970
-43.000000,109863.281250:21.462138;10107421.875000:22.416341;20104980.468750:22.481881;30102539.062500:22.422033;40100097.656250:22.347089;50097656.250000:22.286458;60095214.843750:22.245424;70092773.437500:22.214483;80090332.031250:22.175857;90087890.625000:22.115420;100085449.218750:22.030167;110083007.812500:21.924915;120080566.406250:21.804579;130078125.000000:21.671887;140075683.593750:21.527347;150073242.187500:21.374074;160070800.781250:21.223907;170068359.375000:21.094883;180065917.968750:21.002980;190063476.562500:20.950455;200061035.156250:20.920138;210058593.750000:20.883804;220056152.343750:20.818044;230053710.937500:20.714260;240051269.531250:20.578326;250048828.125000:20.430831;260046386.718750:20.300722;270043945.312500:20.208279;280041503.906250:20.153361;290039062.500000:20.119455;300036621.093750:20.084474;310034179.687500:20.030224;320031738.281250:19.946700;330029296.875000:19.833263;340026855.468750:19.692314;350024414.062500:19.518035;360021972.656250:19.306101;370019531.250000:19.049824;380017089.843750:18.776649;390014648.437500:18.557665;400012207.031250:18.447246;410009765.625000:18.424126;420007324.218750:18.427081;430004882.812500:18.414965;440002441.406250:18.371476;450000000.000000:18.283723;459997558.593750:18.157422;469995117.187500:18.007562;479992675.781250:17.851334;489990234.375000:17.685559;499987792.968750:17.478522;509985351.562500:17.186235;519982910.156250:16.783468;529980468.750000:16.284998;539978027.343750:15.742006;549975585.937500:15.212510;559973144.531250:14.746949;569970703.125000:14.367290;579968261.718750:14.101947;589965820.312500:14.002798;599963378.906250:14.096104;609960937.500000:14.335700;619958496.093750:14.646272;629956054.687500:14.977372;639953613.281250:15.296284;649951171.875000:15.560314;659948730.468750:15.735737;669946289.062500:15.801685;679943847.656250:15.761637;689941406.250000:15.631537;699938964.843750:15.420322;709936523.437500:15.119801;719934082.031250:14.702493;729931640.625000:14.144220;739929199.218750:13.463031;749926757.812500:12.724365;759924316.406250:11.978189;769921875.000000:11.120517;779919433.593750:9.846356;789916992.187500:7.779341;799914550.781250:4.708033;809912109.375000:0.714201
-42.500000,109863.281250:21.964085;10107421.875000:22.920881;20104980.468750:22.987759;30102539.062500:22.928899;40100097.656250:22.855355;50097656.250000:22.796573;60095214.843750:22.757311;70092773.437500:22.726868;80090332.031250:22.687131;90087890.625000:22.625101;100085449.218750:22.538824;110083007.812500:22.433003;120080566.406250:22.312265;130078125.000000:22.179495;140075683.593750:22.035391;150073242.187500:21.882898;160070800.781250:21.733766;170068359.375000:21.605681;180065917.968750:21.514537;190063476.562500:21.462692;200061035.156250:21.433084;210058593.750000:21.397470;220056152.343750:21.332609;230053710.937500:21.229714;240051269.531250:21.094430;250048828.125000:20.947393;260046386.718750:20.817803;270043945.312500:20.725718;280041503.906250:20.670852;290039062.500000:20.636767;300036621.093750:20.601799;310034179.687500:20.548146;320031738.281250:20.465897;330029296.875000:20.353608;340026855.468750:20.213267;350024414.062500:20.047769;360021972.656250:19.861415;370019531.250000:19.638384;380017089.843750:19.368101;390014648.437500:19.029370;400012207.031250:18.685551;410009765.625000:18.495469;420007324.218750:18.542423;430004882.812500:18.706273;440002441.406250:18.809648;450000000.000000:18.791048;459997558.593750:18.688679;469995117.187500:18.540031;479992675.781250:18.385153;489990234.375000:18.221077;499987792.968750:18.016196;509985351.562500:17.725903;519982910.156250:17.323891;529980468.750000:16.824514;539978027.343750:16.279901;549975585.937500:15.757495;559973144.531250:15.315987;569970703.125000:14.967630;579968261.718750:14.703004;589965820.312500:14.482299;599963378.906250:14.340834;609960937.500000:14.412260;619958496.093750:14.766002;629956054.687500:15.272989;639953613.281250:15.738967;649951171.875000:16.071614;659948730.468750:16.269402;669946289.062500:16.334328;679943847.656250:16.293343;689941406.250000:16.163111;699938964.843750:15.952600;709936523.437500:15.652560;719934082.031250:15.234682;729931640.625000:14.675115;739929199.218750:13.992583;749926757.812500:13.260703;759924316.406250:12.537587;769921875.000000:11.711005;779919433.593750:10.438714;789916992.187500:8.251651;799914550.781250:4.946474;809912109.375000:0.784295
-42.000000,109863.281250:22.431105;10107421.875000:23.388619;20104980.468750:23.456651;30102539.062500:23.399074;40100097.656250:23.326793;50097656.250000:23.268640;60095214.843750:23.228715;70092773.437500:23.197014;80090332.031250:23.157018;90087890.625000:23.096273;100085449.218750:23.012152;110083007.812500:22.908616;120080566.406250:22.789836;130078125.000000:22.658547;140075683.593750:22.515574;150073242.187500:22.364207;160070800.781250:22.215965;170068359.375000:22.088480;180065917.968750:21.997685;190063476.562500:21.945919;200061035.156250:21.915793;210058593.750000:21.879132;220056152.343750:21.813427;230053710.937500:21.710809;240051269.531250:21.576850;250048828.125000:21.431473;260046386.718750:21.302916;270043945.312500:21.210926;280041503.906250:21.155797;290039062.500000:21.122360;300036621.093750:21.089489;310034179.687500:21.038430;320031738.281250:20.957912;330029296.875000:20.846553;340026855.468750:20.707248;350024414.062500:20.542965;360021972.656250:20.353340;370019531.250000:20.141709;380017089.843750:19.914475;390014648.437500:19.698066;400012207.031250:19.538563;410009765.625000:19.462732;420007324.218750:19.445476;430004882.812500:19.435708;440002441.406250:19.396585;450000000.000000:19.314493;459997558.593750:19.190699;469995117.187500:19.043391;479992675.781250:18.889451;489990234.375000:18.725646;499987792.968750:18.520276;509985351.562500:18.229215;519982910.156250:17.826860;529980468.750000:17.327470;539978027.343750:16.782506;549975585.937500:16.259198;559973144.531250:15.812946;569970703.125000:15.475782;579968261.718750:15.254545;589965820.312500:15.156163;599963378.906250:15.198473;609960937.500000:15.383463;619958496.093750:15.672636;629956054.687500:16.005982;639953613.281250:16.329094;649951171.875000:16.596739;659948730.468750:16.770362;669946289.062500:16.833628;679943847.656250:16.791423;689941406.250000:16.660355;699938964.843750:16.448688;709936523.437500:16.147295;719934082.031250:15.728368;729931640.625000:15.167683;739929199.218750:14.483508;749926757.812500:13.750221;759924316.406250:13.022987;769921875.000000:12.208317;779919433.593750:10.978987;789916992.187500:8.912634;799914550.781250:5.789314;809912109.375000:1.739749
-41.500000,109863.281250:22.927999;10107421.875000:23.887279;20104980.468750:23.956247;30102539.062500:23.900234;40100097.656250:23.829849;50097656.250000:23.772871;60095214.843750:23.733428;70092773.437500:23.702392;80090332.031250:23.663404;90087890.625000:23.603623;100085449.218750:23.520148;110083007.812500:23.416754;120080566.406250:23.297258;130078125.000000:23.164493;140075683.593750:23.020105;150073242.187500:22.868741;160070800.781250:22.722482;170068359.375000:22.597876;180065917.968750:22.509180;190063476.562500:22.458187;200061035.156250:22.428249;210058593.750000:22.391920;220056152.343750:22.326997;230053710.937500:22.225697;240051269.531250:22.093183;250048828.125000:21.948552;260046386.718750:21.819943;270043945.312500:21.727829;280041503.906250:21.672970;290039062.500000:21.639813;300036621.093750:21.606978;310034179.687500:21.556294;320031738.281250:21.477220;330029296.875000:21.368125;340026855.468750:21.230783;350024414.062500:21.067745;360021972.656250:20.860242;370019531.250000:20.593316;380017089.843750:20.239443;390014648.437500:19.858593;400012207.031250:19.618707;410009765.625000:19.624456;420007324.218750:19.773878;430004882.812500:19.893555;440002441.406250:19.912022;450000000.000000:19.849541;459997558.593750:19.726699;469995117.187500:19.580745;479992675.781250:19.428322;489990234.375000:19.266100;499987792.968750:19.062119;509985351.562500:18.772017;519982910.156250:18.369957;529980468.750000:17.870239;539978027.343750:17.324286;549975585.937500:16.799242;559973144.531250:16.331701;569970703.125000:15.935826;579968261.718750:15.585823;589965820.312500:15.322385;599963378.906250:15.284032;609960937.500000:15.549555;619958496.093750:16.003887;629956054.687500:16.465406;639953613.281250:16.845015;649951171.875000:17.130992;659948730.468750:17.304270;669946289.062500:17.367533;679943847.656250:17.324956;689941406.250000:17.193014;699938964.843750:16.980603;709936523.437500:16.678746;719934082.031250:16.259376;729931640.625000:15.698320;739929199.218750:15.014004;749926757.812500:14.280480;759924316.406250:13.533312;769921875.000000:12.660014;779919433.593750:11.300346;789916992.187500:9.066760;799914550.781250:5.861668;809912109.375000:1.893267
-41.000000,109863.281250:23.474817;10107421.875000:24.431991;20104980.468750:24.499610;30102539.062500:24.441744;40100097.656250:24.368287;50097656.250000:24.308306;60095214.843750:24.267095;70092773.437500:24.235417;80090332.031250:24.196171;90087890.625000:24.135829;100085449.218750:24.051065;110083007.812500:23.946105;120080566.406250:23.825663;130078125.000000:23.692468;140075683.593750:23.547025;150073242.187500:23.393088;160070800.781250:23.242992;170068359.375000:23.114654;180065917.968750:23.023564;190063476.562500:22.971501;200061035.156250:22.940918;210058593.750000:22.903803;220056152.343750:22.837519;230053710.937500:22.733852;240051269.531250:22.598319;250048828.125000:22.451223;260046386.718750:22.321487;270043945.312500:22.229368;280041503.906250:22.174633;290039062.500000:22.140798;300036621.093750:22.105974;310034179.687500:22.051955;320031738.281250:21.968316;330029296.875000:21.853751;340026855.468750:21.711100;350024414.062500:21.543880;360021972.656250:21.341782;370019531.250000:21.097476;380017089.843750:20.797619;390014648.437500:20.487391;400012207.031250:20.282127;410009765.625000:20.252934;420007324.218750:20.330893;430004882.812500:20.394747;440002441.406250:20.387606;450000000.000000:20.315416;459997558.593750:20.191194;469995117.187500:20.044074;479992675.781250:19.890436;489990234.375000:19.726795;499987792.968750:19.521605;509985351.562500:19.231150;519982910.156250:18.830206;529980468.750000:18.332715;539978027.343750:17.789298;549975585.937500:17.266787;559973144.531250:16.809912;569970703.125000:16.440102;579968261.718750:16.144955;589965820.312500:15.950767;599963378.906250:15.944938;609960937.500000:16.174305;619958496.093750:16.557364;629956054.687500:16.964752;639953613.281250:17.321866;649951171.875000:17.602316;659948730.468750:17.778637;669946289.062500:17.845180;679943847.656250:17.806032;689941406.250000:17.677481;699938964.843750:17.468029;709936523.437500:17.168958;719934082.031250:16.752921;729931640.625000:16.196063;739929199.218750:15.515778;749926757.812500:14.785009;759924316.406250:14.047586;769921875.000000:13.200057;779919433.593750:11.897417;789916992.187500:9.737794;799914550.781250:6.570570;809912109.375000:2.569594
-40.500000,109863.281250:23.977770;10107421.875000:24.936134;20104980.468750:25.003919;30102539.062500:24.946085;40100097.656250:24.873675;50097656.250000:24.815634;60095214.843750:24.776208;70092773.437500:24.745359;80090332.031250:24.706078;90087890.625000:24.645350;100085449.218750:24.560355;110083007.812500:24.455185;120080566.406250:24.334443;130078125.000000:24.201472;140075683.593750:24.057354;150073242.187500:23.905336;160070800.781250:23.756906;170068359.375000:23.629316;180065917.968750:23.537903;190063476.562500:23.484879;200061035.156250:23.453568;210058593.750000:23.416078;220056152.343750:23.349365;230053710.937500:23.245227;240051269.531250:23.109739;250048828.125000:22.963376;260046386.718750:22.834761;270043945.312500:22.743488;280041503.906250:22.689143;290039062.500000:22.655747;300036621.093750:22.622007;310034179.687500:22.569248;320031738.281250:22.486469;330029296.875000:22.372755;340026855.468750:22.231510;350024414.062500:22.065946;360021972.656250:21.879622;370019531.250000:21.653464;380017089.843750:21.374544;390014648.437500:21.016767;400012207.031250:20.648784;410009765.625000:20.448138;420007324.218750:20.509695;430004882.812500:20.701071;440002441.406250:20.826194;450000000.000000:20.818439;459997558.593750:20.721021;469995117.187500:20.574198;479992675.781250:20.421122;489990234.375000:20.258709;499987792.968750:20.055318;509985351.562500:19.766684;519982910.156250:19.366581;529980468.750000:18.868664;539978027.343750:18.324206;549975585.937500:17.800424;559973144.531250:17.356274;569970703.125000:17.001895;579968261.718750:16.725711;589965820.312500:16.482718;599963378.906250:16.313768;609960937.500000:16.372317;619958496.093750:16.739967;629956054.687500:17.274861;639953613.281250:17.762737;649951171.875000:18.105060;659948730.468750:18.305320;669946289.062500:18.369631;679943847.656250:18.329440;689941406.250000:18.201431;699938964.843750:17.993053;709936523.437500:17.694340;719934082.031250:17.277942;729931640.625000:16.720563;739929199.218750:16.039889;749926757.812500:15.308529;759924316.406250:14.584746;769921875.000000:13.753913;779919433.593750:12.471135;789916992.187500:10.262331;799914550.781250:6.930274;809912109.375000:2.756635
-40.000000,109863.281250:24.438830;10107421.875000:25.399073;20104980.468750:25.468941;30102539.062500:25.412932;40100097.656250:25.341526;50097656.250000:25.283396;60095214.843750:25.243077;70092773.437500:25.211387;80090332.031250:25.172122;90087890.625000:25.112373;100085449.218750:25.028713;110083007.812500:24.924635;120080566.406250:24.804590;130078125.000000:24.672193;140075683.593750:24.528866;150073242.187500:24.378203;160070800.781250:24.231584;170068359.375000:24.105972;180065917.968750:24.016428;190063476.562500:23.965126;200061035.156250:23.935169;210058593.750000:23.898645;220056152.343750:23.832745;230053710.937500:23.729413;240051269.531250:23.594436;250048828.125000:23.448296;260046386.718750:23.319590;270043945.312500:23.227987;280041503.906250:23.173288;290039062.500000:23.139993;300036621.093750:23.106959;310034179.687500:23.055818;320031738.281250:22.975626;330029296.875000:22.864391;340026855.468750:22.723998;350024414.062500:22.557733;360021972.656250:22.344058;370019531.250000:22.064901;380017089.843750:21.686758;390014648.437500:21.275857;400012207.031250:21.022387;410009765.625000:21.044771;420007324.218750:21.226492;430004882.812500:21.371409;440002441.406250:21.401693;450000000.000000:21.343575;459997558.593750:21.220977;469995117.187500:21.075052;479992675.781250:20.922993;489990234.375000:20.761543;499987792.968750:20.558524;509985351.562500:20.269436;519982910.156250:19.868493;529980468.750000:19.369954;539978027.343750:18.825098;549975585.937500:18.301106;559973144.531250:17.830502;569970703.125000:17.422971;579968261.718750:17.045931;589965820.312500:16.747603;599963378.906250:16.691523;609960937.500000:16.972335;619958496.093750:17.459820;629956054.687500:17.947693;639953613.281250:18.339540;649951171.875000:18.630214;659948730.468750:18.804393;669946289.062500:18.868632;679943847.656250:18.827731;689941406.250000:18.698351;699938964.843750:18.488373;709936523.437500:18.188152;719934082.031250:17.770461;729931640.625000:17.212111;739929199.218750:16.530830;749926757.812500:15.799127;759924316.406250:15.048502;769921875.000000:14.163730;779919433.593750:12.779009;789916992.187500:10.514053;799914550.781250:7.295166;809912109.375000:3.345094
-39.500000,109863.281250:24.931850;10107421.875000:25.893812;20104980.468750:25.964282;30102539.062500:25.909443;40100097.656250:25.839964;50097656.250000:25.783798;60095214.843750:25.745267;70092773.437500:25.714789;80090332.031250:25.675742;90087890.625000:25.615317;100085449.218750:25.531013;110083007.812500:25.427185;120080566.406250:25.308584;130078125.000000:25.177988;140075683.593750:25.035870;150073242.187500:24.885203;160070800.781250:24.737609;170068359.375000:24.610899;180065917.968750:24.521166;190063476.562500:24.470630;200061035.156250:24.441862;210058593.750000:24.406410;220056152.343750:24.341486;230053710.937500:24.239529;240051269.531250:24.106374;250048828.125000:23.961593;260046386.718750:23.833661;270043945.312500:23.742818;280041503.906250:23.688884;290039062.500000:23.655889;300036621.093750:23.623019;310034179.687500:23.572469;320031738.281250:23.493299;330029296.875000:23.383235;340026855.468750:23.244020;350024414.062500:23.078960;360021972.656250:22.893237;370019531.250000:22.686016;380017089.843750:22.461128;390014648.437500:22.221641;400012207.031250:22.004807;410009765.625000:21.878632;420007324.218750:21.868611;430004882.812500:21.911462;440002441.406250:21.921641;450000000.000000:21.864857;459997558.593750:21.754188;469995117.187500:21.611391;479992675.781250:21.461241;489990234.375000:21.300544;499987792.968750:21.097982;509985351.562500:20.809336;519982910.156250:20.408376;529980468.750000:19.909140;539978027.343750:19.363257;549975585.937500:18.838102;559973144.531250:18.392645;569970703.125000:18.054090;579968261.718750:17.827441;589965820.312500:17.697770;599963378.906250:17.675692;609960937.500000:17.805801;619958496.093750:18.100873;629956054.687500:18.488140;639953613.281250:18.861789;649951171.875000:19.153171;659948730.468750:19.335457;669946289.062500:19.398291;679943847.656250:19.356760;689941406.250000:19.227828;699938964.843750:19.018571;709936523.437500:18.718551;719934082.031250:18.300383;729931640.625000:17.740959;739929199.218750:17.058079;749926757.812500:16.324615;759924316.406250:15.599098;769921875.000000:14.783742;779919433.593750:13.549773;789916992.187500:11.453028;799914550.781250:8.267383;809912109.375000:4.167494
-39.000000,109863.281250:25.326910;10107421.875000:26.287830;20104980.468750:26.356835;30102539.062500:26.299823;40100097.656250:26.228191;50097656.250000:26.170995;60095214.843750:26.132775;70092773.437500:26.103349;80090332.031250:26.065001;90087890.625000:26.004459;100085449.218750:25.919554;110083007.812500:25.815237;120080566.406250:25.696185;130078125.000000:25.564839;140075683.593750:25.421643;150073242.187500:25.269641;160070800.781250:25.120699;170068359.375000:24.992802;180065917.968750:24.902118;190063476.562500:24.850661;200061035.156250:24.820710;210058593.750000:24.784339;220056152.343750:24.719332;230053710.937500:24.617534;240051269.531250:24.483758;250048828.125000:24.337768;260046386.718750:24.208746;270043945.312500:24.117390;280041503.906250:24.063577;290039062.500000:24.030950;300036621.093750:23.997366;310034179.687500:23.944205;320031738.281250:23.861272;330029296.875000:23.748248;340026855.468750:23.607984;350024414.062500:23.443024;360021972.656250:23.256741;370019531.250000:23.030893;380017089.843750:22.753397;390014648.437500:22.400097;400012207.031250:22.039150;410009765.625000:21.843269;420007324.218750:21.903196;430004882.812500:22.088507;440002441.406250:22.208482;450000000.000000:22.199462;459997558.593750:22.104012;469995117.187500:21.960444;479992675.781250:21.809453;489990234.375000:21.647162;499987792.968750:21.442585;509985351.562500:21.152802;519982910.156250:20.752352;529980468.750000:20.254357;539978027.343750:19.709382;549975585.937500:19.185075;559973144.531250:18.741354;569970703.125000:18.388858;579968261.718750:18.115204;589965820.312500:17.875883;599963378.906250:17.710925;609960937.500000:17.769929;619958496.093750:18.132275;629956054.687500:18.659878;639953613.281250:19.143395;649951171.875000:19.485069;659948730.468750:19.686285;669946289.062500:19.751927;679943847.656250:19.712593;689941406.250000:19.584849;699938964.843750:19.375558;709936523.437500:19.074724;719934082.031250:18.655915;729931640.625000:18.096841;739929199.218750:17.415382;749926757.812500:16.683796;759924316.406250:15.960014;769921875.000000:15.129737;779919433.593750:13.848720;789916992.187500:11.645290;799914550.781250:8.322059;809912109.375000:4.155501
-38.500000,109863.281250:25.826082;10107421.875000:26.788971;20104980.468750:26.858741;30102539.062500:26.801637;40100097.656250:26.729683;50097656.250000:26.672520;60095214.843750:26.634678;70092773.437500:26.605244;80090332.031250:26.566376;90087890.625000:26.505768;100085449.218750:26.421883;110083007.812500:26.318625;120080566.406250:26.199485;130078125.000000:26.067578;140075683.593750:25.924596;150073242.187500:25.774334;160070800.781250:25.628162;170068359.375000:25.502812;180065917.968750:25.413448;190063476.562500:25.362400;200061035.156250:25.332687;210058593.750000:25.296300;220056152.343750:25.230570;230053710.937500:25.127859;240051269.531250:24.993867;250048828.125000:24.848717;260046386.718750:24.721049;270043945.312500:24.630729;280041503.906250:24.577003;290039062.500000:24.543534;300036621.093750:24.509532;310034179.687500:24.457904;320031738.281250:24.378277;330029296.875000:24.268583;340026855.468750:24.130263;350024414.062500:23.965615;360021972.656250:23.778566;370019531.250000:23.545765;380017089.843750:23.250171;390014648.437500:22.855788;400012207.031250:22.440395;410009765.625000:22.217105;420007324.218750:22.303890;430004882.812500:22.545810;440002441.406250:22.711508;450000000.000000:22.724549;459997558.593750:22.636873;469995117.187500:22.492925;479992675.781250:22.341470;489990234.375000:22.180091;499987792.968750:21.977387;509985351.562500:21.688898;519982910.156250:21.288203;529980468.750000:20.789215;539978027.343750:20.243778;549975585.937500:19.719420;559973144.531250:19.274768;569970703.125000:18.913510;579968261.718750:18.618186;589965820.312500:18.334678;599963378.906250:18.114953;609960937.500000:18.149084;619958496.093750:18.541512;629956054.687500:19.126740;639953613.281250:19.653085;649951171.875000:20.011540;659948730.468750:20.216349;669946289.062500:20.279958;679943847.656250:20.239845;689941406.250000:20.112397;699938964.843750:19.903936;709936523.437500:19.603780;719934082.031250:19.184907;729931640.625000:18.624558;739929199.218750:17.940575;749926757.812500:17.206252;759924316.406250:16.480873;769921875.000000:15.643847;779919433.593750:14.343428;789916992.187500:12.096042;799914550.781250:8.716449;809912109.375000:4.523025
-38.000000,109863.281250:26.347163;10107421.875000:27.309541;20104980.468750:27.380420;30102539.062500:27.327089;40100097.656250:27.260545;50097656.250000:27.208651;60095214.843750:27.174347;70092773.437500:27.146730;80090332.031250:27.108765;90087890.625000:27.048210;100085449.218750:26.962915;110083007.812500:26.856855;120080566.406250:26.733909;130078125.000000:26.597305;140075683.593750:26.449213;150073242.187500:26.294563;160070800.781250:26.145656;170068359.375000:26.020009;180065917.968750:25.933263;190063476.562500:25.887333;200061035.156250:25.863038;210058593.750000:25.829127;220056152.343750:25.760999;230053710.937500:25.651841;240051269.531250:25.509930;250048828.125000:25.358026;260046386.718750:25.227274;270043945.312500:25.139495;280041503.906250:25.094071;290039062.500000:25.072744;300036621.093750:25.050731;310034179.687500:25.006136;320031738.281250:24.925814;330029296.875000:24.809079;340026855.468750:24.661599;350024414.062500:24.490302;360021972.656250:24.284426;370019531.250000:24.034214;380017089.843750:23.718919;390014648.437500:23.385983;400012207.031250:23.168294;410009765.625000:23.149063;420007324.218750:23.247463;430004882.812500:23.324199;440002441.406250:23.319618;450000000.000000:23.247788;459997558.593750:23.125387;469995117.187500:22.983370;479992675.781250:22.836209;489990234.375000:22.678524;499987792.968750:22.477603;509985351.562500:22.188664;519982910.156250:21.785545;529980468.750000:21.282992;539978027.343750:20.734033;549975585.937500:20.207351;559973144.531250:19.744992;569970703.125000:19.365559;579968261.718750:19.051675;589965820.312500:18.834207;599963378.906250:18.818184;609960937.500000:19.061423;619958496.093750:19.470023;629956054.687500:19.895432;639953613.281250:20.257916;649951171.875000:20.536697;659948730.468750:20.707049;669946289.062500:20.766179;679943847.656250:20.719436;689941406.250000:20.585027;699938964.843750:20.371690;709936523.437500:20.070052;719934082.031250:19.652971;729931640.625000:19.096826;739929199.218750:18.418140;749926757.812500:17.687862;759924316.406250:16.944638;769921875.000000:16.080831;779919433.593750:14.746891;789916992.187500:12.549628;799914550.781250:9.363169;809912109.375000:5.378871
